stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type
4092,4092,"SB Valley Ridge BV @ Trans Canada Highway NW",,  51.087864,-114.248960,,,0
4093,4093,"EB Panamount BV @ Panamount DR NW",,  51.159794,-114.073060,,,0
4094,4094,"WB Panamount BV @ Panamount HL NW",,  51.159333,-114.076222,,,0
4095,4095,"EB Panamount BV @ Panorama Hills BV NW",,  51.157970,-114.079612,,,0
4096,4096,"WB Berkshire BV @ Sandstone DR NW",,  51.133342,-114.089716,,,0
4097,4097,"EB Country Village WY @ E.of Country Village LI NE",,  51.156199,-114.066022,,,0
4098,4098,"EB Country Village WY @ W.of Country Village CV NE",,  51.156133,-114.063516,,,0
4099,4099,"SB Harvest Hills BV @ Panamount GA NW",,  51.155690,-114.069758,,,0
4100,4100,"SB Country Village LI @ Country Village WY NE",,  51.157523,-114.067869,,,0
4101,4101,"NB Harvest Hills BV @ Country Village WY NE",,  51.157743,-114.069843,,,0
4102,4102,"NB Harvest Hills BV @ Country Hill BV NE",,  51.154218,-114.067363,,,0
4103,4103,"NB Harvest Hills BV @ Coventry Hills DR NE",,  51.164656,-114.069676,,,0
4105,4105,"NB Ranchlands BV @ Ranchview DR NW",,  51.120887,-114.178210,,,0
4106,4106,"Children's Hospital (NB Childrens DR)",,  51.075545,-114.146732,,,0
4107,4107,"EB 32 AV NW @ 37 ST NW",,  51.081349,-114.140578,,,0
4108,4108,"NB Tuscany Springs BV @ S.of Tuscany Springs GD NW",,  51.133455,-114.237972,,,0
4109,4109,"EB Arbour Lake DR @ E. of Arbour Crest DR NW",,  51.138588,-114.196504,,,0
4110,4110,"EB Arbour Lake DR @ Arbour Crest DR NW",,  51.138743,-114.198853,,,0
4111,4111,"SB Arbour Lake DR @ Arbour Crest RD NW",,  51.135415,-114.201843,,,0
4112,4112,"Dalhousie LRT Station NB",,  51.103865,-114.158003,,,0
4114,4114,"WB Panatela GA @ Harvest Hills BV NE",,  51.167033,-114.069068,,,0
4117,4117,"NB Shawville BV @ N. of Shalom WY SE",,  50.907917,-114.067614,,,0
4118,4118,"NB Shawville BV @ 162 AV SE",,  50.904698,-114.066237,,,0
4119,4119,"NB Midrige DR @ Midcrest CR SE",,  50.917170,-114.062863,,,0
4120,4120,"SB Chaparral DR @ Chapalina TC SE",,  50.879224,-114.037440,,,0
4121,4121,"SB Chaparral DR @ Chapalina GA SE",,  50.881373,-114.039152,,,0
4122,4122,"EB Chaparral DR @ Chaparral GV SE",,  50.882627,-114.041419,,,0
4123,4123,"SB Chaparral DR @ Chapalina Park CR SE",,  50.883777,-114.045654,,,0
4124,4124,"NB Saddletowne CI @ 80 AV NE",,  51.125734,-113.944268,,,0
4125,4125,"WB Tuscany Ravine RD @ Tuscany Ravine TC NW",,  51.113829,-114.239715,,,0
4126,4126,"WB Tuscany Ravine RD @ Tuscany Ravine CO NW",,  51.111664,-114.237144,,,0
4127,4127,"WB Tuscany Ravine RD @ Tuscany Ravine HT NW",,  51.111090,-114.234563,,,0
4128,4128,"EB Tuscany Ravine RD @ Tuscany Ravine CL NW",,  51.111044,-114.236395,,,0
4129,4129,"WB Pinetown PL @ 56 ST NE",,  51.076948,-113.952654,,,0
4130,4130,"NB 11 ST SE @ 70 AV SE",,  50.991447,-114.039944,,,0
4131,4131,"WB 46 AV SE @ Highfield CI",,  51.011517,-114.045339,,,0
4132,4132,"WB 46 AV SE @ 11 ST SE",,  51.012120,-114.041219,,,0
4135,4135,"EB 34 AV SE @ 28 ST SE",,  51.023069,-113.993301,,,0
4136,4136,"EB 34 AV SE @ 26A ST SE",,  51.023097,-113.995080,,,0
4137,4137,"EB 34 AV SE @ 26 ST SE",,  51.023092,-113.997959,,,0
4138,4138,"NB 26 ST SE @ Doverglen CR",,  51.021351,-113.998890,,,0
4139,4139,"EB Tuscany Ravine RD @ Tuscany Ravine VW NW",,  51.113167,-114.239097,,,0
4140,4140,"SB Tuscany Ravine RD @ Tuscany Meadows DR NW",,  51.114228,-114.240606,,,0
4141,4141,"WB Chaparral DR @ Chapala MT SE",,  50.882116,-114.039745,,,0
4142,4142,"NB 60 ST NE @ Saddlehorn DR",,  51.129870,-113.946582,,,0
4145,4145,"EB Panatella GA @ Harvest Hills BV NW",,  51.167071,-114.069925,,,0
4146,4146,"SB Panatella DR @ Panatella GA NW",,  51.167162,-114.073699,,,0
4147,4147,"SB Saddlecrest BV @ Saddlecrest PL NE",,  51.135175,-113.942744,,,0
4152,4152,"SB Tararidge DR @ Taradale DR NE",,  51.113476,-113.940561,,,0
4153,4153,"WB 64 AV NE @ Tararidge DR",,  51.110765,-113.941798,,,0
4155,4155,"NB Dalhousie CTrain Station",,  51.103527,-114.160960,,,0
4156,4156,"WB Coventry Hills WY @ Coverbrook GR NE",,  51.169266,-114.054461,,,0
4157,4157,"EB 1 AV NE @ 8A ST NE",,  51.053175,-114.041188,,,0
4158,4158,"NB McKenzie Lake BV @ McKenzie Meadows DR SE",,  50.900597,-113.991758,,,0
4159,4159,"EB 46 AV SW @ Glacier DR",,  51.012360,-114.143542,,,0
4160,4160,"EB 46 AV SW @ 43 ST SW",,  51.012419,-114.147788,,,0
4161,4161,"EB 46 AV SW @ 45 ST SW",,  51.012418,-114.152194,,,0
4162,4162,"EB 46 AV SW @ 50 ST SW",,  51.012331,-114.158943,,,0
4163,4163,"SB McKenzie Lake BV @ McKenzie Meadows DR SE",,  50.899978,-113.992524,,,0
4167,4167,"WB Strathcona DR @ Strathcona DR SW",,  51.045844,-114.183018,,,0
4168,4168,"SB Strathcona DR @ Strathlorne CR SW",,  51.043941,-114.168680,,,0
4169,4169,"WB Strathcona DR @ Strathcona RD SW",,  51.042702,-114.175818,,,0
4170,4170,"WB Strathcona DR @ 58 ST SW",,  51.042164,-114.172184,,,0
4171,4171,"EB Strathcona DR @ Stranraer PL SW",,  51.049585,-114.171432,,,0
4172,4172,"SB Strathcona DR @ Strathcona HL SW",,  51.049549,-114.168466,,,0
4173,4173,"SB Strathcona DR @ Strathcona CR SW",,  51.047406,-114.168397,,,0
4174,4174,"NB Strathcona DR @ Strathcona DR SW",,  51.045949,-114.181428,,,0
4175,4175,"NB Strathcona DR @ Strathcona RD SW",,  51.048132,-114.180183,,,0
4176,4176,"WB Coach Hill RD @ Coach Side RD SW",,  51.056901,-114.180273,,,0
4177,4177,"WB Coach Hill RD @ Coach Side CR SW",,  51.056201,-114.182432,,,0
4178,4178,"WB Coach Hill RD @ Coach Bluff CR SW",,  51.056015,-114.185926,,,0
4182,4182,"EB Oakfield DR @ Cedarbrook BA SW",,  50.953973,-114.124426,,,0
4183,4183,"EB Oakfield DR @ 30 ST SW",,  50.953974,-114.128883,,,0
4184,4184,"EB Cedarille DR @ Cedardale CR SW",,  50.952473,-114.131126,,,0
4185,4185,"SB Cedarille DR @ Cedarwood HL SW",,  50.955414,-114.136200,,,0
4186,4186,"SB Cedarille DR @ Cedarille CR SW",,  50.957823,-114.136166,,,0
4187,4187,"WB Cedarille DR @ Oakfield DR SW",,  50.959805,-114.132996,,,0
4188,4188,"WB Palliser DR @ 29 ST SW",,  50.970417,-114.130348,,,0
4189,4189,"WB Palliser DR @ Oakwood DR SW",,  50.969536,-114.125972,,,0
4190,4190,"WB Palliser DR @ Oakdale PL SW",,  50.969544,-114.120814,,,0
4191,4191,"WB Palliser DR @ 22 ST SW",,  50.969381,-114.113502,,,0
4192,4192,"WB Palliser DR @ Palisprior RD SW",,  50.968055,-114.110422,,,0
4194,4194,"WB 17 AV SW @ Christie Park GA",,  51.037364,-114.179891,,,0
4195,4195,"NB Parkland BV @ 200 Parkglen PL SE",,  50.921644,-114.026078,,,0
4196,4196,"NB Parkland BV @ 146 AV SE",,  50.916917,-114.024501,,,0
4197,4197,"EB Parkland BV @ Parkland PL SE",,  50.927862,-114.034306,,,0
4199,4199,"EB Panatella GA @ Panatella DR NW",,  51.167341,-114.073083,,,0
4200,4200,"NB Panatella DR @ Panatella BV NW",,  51.165062,-114.074234,,,0
4201,4201,"NB Panatella BV @ Panatella CR NW",,  51.165229,-114.082142,,,0
4202,4202,"SB Macleod TR @ 96 AV SW",,  50.968245,-114.071848,,,0
4203,4203,"SB Macleod TR @ Hull AV SW",,  50.975187,-114.071809,,,0
4206,4206,"NB Macleod TR @ 86 AV SE",,  50.976346,-114.071367,,,0
4207,4207,"NB Macleod TR @ 94 AV SE",,  50.969131,-114.071322,,,0
4208,4208,"NB Bonaventure DR @ 90 AV SE",,  50.972705,-114.068562,,,0
4209,4209,"NB Bonaventure DR @ 86 AV SE",,  50.976291,-114.068450,,,0
4210,4210,"WB 90 AV SE @ Fairmount DR SE",,  50.972325,-114.059764,,,0
4211,4211,"WB Acadia DR @ Ancourt RD SE",,  50.972300,-114.053941,,,0
4212,4212,"NB Acadia DR @ Maplecroft RD SE",,  50.958330,-114.042179,,,0
4213,4213,"NB Acadia DR @ Mapleburn DR SE",,  50.955279,-114.040678,,,0
4214,4214,"EB Willingdon BV @ Wilkes RD SE",,  50.950408,-114.050784,,,0
4215,4215,"EB Willingdon BV @ Wilton PL SE",,  50.950376,-114.046699,,,0
4216,4216,"NB Willingdon BV @ Willacy DR (E. Leg) SE",,  50.950696,-114.044401,,,0
4217,4217,"SB Bonaventure DR @ 99 AV SE",,  50.960220,-114.068935,,,0
4218,4218,"NB Braeside DR @ 104 AV SW",,  50.959907,-114.103237,,,0
4219,4219,"NB Braeside DR @ 107 AV SW",,  50.957581,-114.103025,,,0
4220,4220,"EB Braeside DR @ Brookpark DR SW",,  50.954042,-114.108657,,,0
4221,4221,"EB Braeside DR @ Bracewood Dr SW",,  50.954132,-114.111229,,,0
4222,4222,"EB Southland DR @  E. of Oakmoor WY SW",,  50.961206,-114.121188,,,0
4223,4223,"SB Oakmoor WY @ Oakbury PL SW",,  50.961574,-114.124441,,,0
4224,4224,"SB Oakmoor WY @ Oakmoor DR SW",,  50.963076,-114.124818,,,0
4225,4225,"SB Oakfield DR @ Oakridge GA SW",,  50.963281,-114.132426,,,0
4226,4226,"EB Oakwood DR @ Oakcliffe DR SW",,  50.966173,-114.135182,,,0
4227,4227,"SB Oakwood DR @ 93 AV SW",,  50.970239,-114.138835,,,0
4228,4228,"WB Oakwood DR @ Oakmount WY SW",,  50.972062,-114.136515,,,0
4229,4229,"WB Oakwood DR @ Palliser DR SW",,  50.972650,-114.134099,,,0
4232,4232,"WB 90 AV SW @ 16 ST SW",,  50.972325,-114.101066,,,0
4233,4233,"WB 90 AV SW @ Bay Ridge DR",,  50.972320,-114.109758,,,0
4234,4234,"WB 90 AV SW @ Bay Croft RD",,  50.972439,-114.103326,,,0
4235,4235,"WB 90 AV SW @ 19 ST SW",,  50.972332,-114.106994,,,0
4236,4236,"NB 14 ST SW @ 90 AV SW",,  50.972813,-114.094840,,,0
4237,4237,"EB 90 AV SW @ W. of 16 ST SW",,  50.972122,-114.102505,,,0
4238,4238,"EB 90 AV SW @ Bay Ridge DR",,  50.972122,-114.108659,,,0
4239,4239,"EB 90 AV SW @ Bay View DR",,  50.972137,-114.111094,,,0
4240,4240,"EB 90 AV SW @ 19 ST SW",,  50.972139,-114.105738,,,0
4241,4241,"EB 90 AV SW @ Oakside GA",,  50.973606,-114.125407,,,0
4242,4242,"NB Palliser DR @ Oakwood DR SW",,  50.973165,-114.133469,,,0
4243,4243,"EB Oakwood DR @ Oakmount WY SW",,  50.972152,-114.135412,,,0
4244,4244,"NB Oakwood DR @ Oakmount DR SW",,  50.967807,-114.138959,,,0
4245,4245,"WB Oakwood DR @ Oakcliffe DR SW",,  50.966361,-114.136210,,,0
4246,4246,"WB Oakmoor DR @ Oakmoor CR SW",,  50.963208,-114.126533,,,0
4247,4247,"NB Oakmoor WY @ Oakbury PL SW",,  50.962271,-114.124255,,,0
4248,4248,"WB Braeside DR @ Brabourne RD SW",,  50.954255,-114.113286,,,0
4249,4249,"SB Braeside DR @ 107 AV SW",,  50.956727,-114.103050,,,0
4250,4250,"WB Braeside DR @ Braxton RD SW",,  50.954116,-114.105135,,,0
4251,4251,"SB Braeside DR @ 104 AV SW",,  50.959229,-114.103450,,,0
4252,4252,"NB Bonaventure DR @ 99 AV SE",,  50.961339,-114.068736,,,0
4253,4253,"NB Willingdon BV @ Fairmount DR SE",,  50.953595,-114.059811,,,0
4254,4254,"WB Willingdon BV @ Wilderness DR SE",,  50.952934,-114.057873,,,0
4255,4255,"WB  Willingdon BV @ Wilmer RD SE",,  50.952436,-114.054501,,,0
4256,4256,"WB Willingdon BV @ Wilkes RD SE",,  50.950915,-114.051649,,,0
4257,4257,"WB Willingdon BV @ Wilton PL SE",,  50.950544,-114.046561,,,0
4258,4258,"WB Willingdon BV @ Acadia DR SE",,  50.951805,-114.042009,,,0
4259,4259,"SB Acadia DR @ Williow Park DR SE",,  50.959577,-114.043808,,,0
4260,4260,"EB Acadia DR @ Mapleton DR SE",,  50.960866,-114.046390,,,0
4261,4261,"SB Acadia DR @ Maplecroft RD SE",,  50.957839,-114.041939,,,0
4262,4262,"EB Acadia DR @ Fairmount DR SE",,  50.972182,-114.058536,,,0
4263,4263,"EB Acadia DR @ Ancourt  RD SE",,  50.972016,-114.052991,,,0
4264,4264,"EB 90 AV SE @ Bonaventure DR SE",,  50.972189,-114.068081,,,0
4265,4265,"SB Bonaventure DR @ 86 AV SE",,  50.975559,-114.068667,,,0
4266,4266,"SB Harvest Hills BV @ Country Hills BV NW",,  51.152279,-114.065670,,,0
4267,4267,"NB Harvest Hills BV @ Harvest Oak DR NE",,  51.152146,-114.064720,,,0
4268,4268,"EB Country Village RD @ Harvest Hills BV NE",,  51.160242,-114.068683,,,0
4270,4270,"SB Mclaurin ST @ University AV NW",,  51.077132,-114.147634,,,0
4271,4271,"NB 9 ST NE @ McDougall RD",,  51.050661,-114.040292,,,0
4275,4275,"WB 56 AV SE @ 58 AV SE",,  51.002343,-113.988699,,,0
4276,4276,"EB Barlow TR @ 61 AV SE",,  50.999117,-113.984303,,,0
4280,4280,"SB 37 ST SW @ 17 AV SW",,  51.037340,-114.141392,,,0
4281,4281,"SB 37 ST SW @ 13 AV SW",,  51.041258,-114.141265,,,0
4282,4282,"NB Bow TR SW @ Westbrook Mall Overpass",,  51.043538,-114.138114,,,0
4283,4283,"SB Barlow TR @ 66 AV SE",,  50.993797,-113.982068,,,0
4284,4284,"EB 57 AV SE @ 58 AV SE",,  51.001725,-113.989138,,,0
4285,4285,"WB Dover Ridge Dr @ 26A St SE",,  51.018790,-113.996902,,,0
4286,4286,"NB Harvest Hills BV @ Harvest Oak GA NE",,  51.146209,-114.064003,,,0
4287,4287,"SB Harvest Hills BV @ Harvest Oak GA NE",,  51.146524,-114.064376,,,0
4288,4288,"NB 69 ST SW @ 34 AV SW",,  51.023894,-114.187388,,,0
4289,4289,"SB 69 ST SW @ Elkton DR",,  51.022917,-114.187768,,,0
4290,4290,"SB 69 ST SW @ 26 AV SW",,  51.030029,-114.187758,,,0
4291,4291,"NB Panatella BV @ Panatella CR NW",,  51.167736,-114.080597,,,0
4292,4292,"WB Panatella BV @ Panton LD NW",,  51.170517,-114.082138,,,0
4296,4296,"WB Springborough BV @ 69 ST SW",,  51.035614,-114.188490,,,0
4297,4297,"EB Springborough BV @ 69 ST SW",,  51.035404,-114.188003,,,0
4298,4298,"NB Springborough BV @ Springborough GA SW",,  51.034055,-114.191366,,,0
4299,4299,"NB Springborough BV @ Springborough GR SW",,  51.033058,-114.192938,,,0
4300,4300,"NB Springborough BV @ 26 AV SW",,  51.030954,-114.193336,,,0
4302,4302,"SB Strathcona BV @ Strathcona DR SW",,  51.046574,-114.186813,,,0
4303,4303,"EB Country Village RD @ Harvest Hills BV NE",,  51.160256,-114.068774,,,0
4304,4304,"EB Panamount BV @ Panamount LN NW",,  51.157111,-114.081984,,,0
4305,4305,"NB Panorama Hills DR @ Panamount GD NW",,  51.156038,-114.084755,,,0
4306,4306,"NB Panorama Hills @ Panorama Hills RI NW",,  51.153873,-114.085563,,,0
4307,4307,"WB Falconridge DR @ Falsbridge DR NE",,  51.099658,-113.956003,,,0
4308,4308,"WB Falconridge DR @ Falworth RD NE",,  51.098711,-113.951423,,,0
4309,4309,"WB Falconridge DR @ Falchurch RD NE",,  51.099969,-113.944811,,,0
4310,4310,"WB Castleridge BV @ E. of 54 AV NE",,  51.102218,-113.965864,,,0
4311,4311,"WB Castleridge BV @ 54 AV NE",,  51.103657,-113.969161,,,0
4312,4312,"NB Panorama Hills DR @ Panorama Hills ME NW",,  51.152172,-114.085556,,,0
4313,4313,"NB Panorama Hills DR @ Panorama Hills GA NW",,  51.150272,-114.084017,,,0
4314,4314,"WB Panorama Hills DR @ Panorama Hills GR NW",,  51.149209,-114.080034,,,0
4315,4315,"WB Panorama Hills DR @ Panorama Hills BV SW",,  51.150740,-114.076465,,,0
4316,4316,"SB Panorama Hills BV @ Panorama Hills MR NW",,  51.152857,-114.077289,,,0
4317,4317,"SB Country Hills BV @ Panorama Hills WY NW",,  51.151081,-114.069621,,,0
4318,4318,"NB Country Hills BV @ Country Hills DR NW",,  51.151698,-114.068381,,,0
4319,4319,"WB Country Hills BV @ Country Hills DR NW",,  51.147498,-114.078114,,,0
4320,4320,"WB Marvale DR @ 50 ST NE",,  51.056511,-113.963674,,,0
4321,4321,"WB Maryvale DR @ Maryvale WY NE",,  51.056686,-113.967988,,,0
4322,4322,"WB 4 AV NE @ 52 ST NE",,  51.055298,-113.956118,,,0
4323,4323,"WB 4 AV NE @ Maidstone DR",,  51.057182,-113.949729,,,0
4324,4324,"WB 4 AV NE @ Maddock DR",,  51.055816,-113.944966,,,0
4325,4325,"EB 4 AV NE @ 59 ST NE",,  51.055983,-113.946182,,,0
4326,4326,"EB 4 AV NE @ 55 ST NE",,  51.057096,-113.950248,,,0
4327,4327,"EB 4 AV NE @ Maidstone DR",,  51.056922,-113.952871,,,0
4328,4328,"EB Maryvale DR @ W.OF 50 ST NE",,  51.056418,-113.963895,,,0
4329,4329,"EB Maryvale DR @ Maryvale WY NE",,  51.056672,-113.966775,,,0
4330,4330,"EB Maryvale DR @ 42 ST NE",,  51.056099,-113.969967,,,0
4331,4331,"WB Madigan DR @ Madeira DR NE",,  51.062412,-113.954366,,,0
4332,4332,"WB Madigan DR @ Manora HL NE",,  51.063041,-113.949857,,,0
4333,4333,"NB Madigan DR @ Maitland DR NE",,  51.061615,-113.940401,,,0
4335,4335,"EB 8 AV SE @ 52 ST SE",,  51.045080,-113.960284,,,0
4336,4336,"EB 8 AV SE @ 47 ST SE",,  51.045082,-113.965221,,,0
4337,4337,"WB 26 AV NE @ Rundleson RD",,  51.077947,-113.978634,,,0
4338,4338,"WB 26 AV NE @ Rundlehill DR",,  51.078183,-113.970380,,,0
4339,4339,"WB 26 AV NE @ 48 ST NE",,  51.077057,-113.965099,,,0
4340,4340,"WB 26 AV NE @ 50 ST NE",,  51.076353,-113.961918,,,0
4341,4341,"WB 28 AV NE @ Pineland RD",,  51.078071,-113.945013,,,0
4342,4342,"EB Rundlehorn DR @ Pinepoint DR NE",,  51.071475,-113.946985,,,0
4343,4343,"EB Rundlehorn DR @ 50 ST NE",,  51.071556,-113.960790,,,0
4344,4344,"EB Rundlehorn DR @ Rundlewood DR NE",,  51.070576,-113.969435,,,0
4345,4345,"EB Rundlehorn DR @ 40 ST NE",,  51.070738,-113.974293,,,0
4346,4346,"WB Panatella BV @ Panton VW NW",,  51.170304,-114.084644,,,0
4347,4347,"WB Panatella BV @ Panatella HL NW",,  51.168859,-114.088258,,,0
4348,4348,"SB Coventry Hills WY @ Covemeadow RD NE",,  51.168464,-114.062625,,,0
4350,4350,"WB 14 AV SE @ 47 ST SE",,  51.040991,-113.966302,,,0
4351,4351,"WB 14 AV SE @ 49 ST SE",,  51.040988,-113.963434,,,0
4352,4352,"EB 17th AV SE @ 61st ST SE",,  51.037745,-113.942165,,,0
4356,4356,"WB Marlborough DR @ Marlborough WY NE",,  51.059595,-113.975762,,,0
4358,4358,"WB Memorial DR @ 47 ST NE",,  51.052993,-113.964333,,,0
4359,4359,"WB Memorial DR @ 59 ST NE",,  51.053451,-113.949460,,,0
4360,4360,"SB Abbeydale DR @ 4 AV NE",,  51.054680,-113.931154,,,0
4361,4361,"WB Memorial DR @ Abbeydale DR NE",,  51.052561,-113.931993,,,0
4362,4362,"WB Memorial DR @ 68 ST NE",,  51.052522,-113.935977,,,0
4363,4363,"SB Abbeydale DR @ Abergale DR NE",,  51.058279,-113.926733,,,0
4364,4364,"EB Abbotsford DR @ Abingdon CR NE",,  51.063790,-113.928666,,,0
4365,4365,"EB Abbotsford DR @ Aboyne WY NE",,  51.063248,-113.930986,,,0
4366,4366,"EB Abbotsford DR @ 68 ST NE",,  51.062726,-113.934404,,,0
4367,4367,"NB Abbeydale DR @ Abalone CR NE",,  51.056506,-113.928078,,,0
4368,4368,"NB Abbeydale DR @ Aberdare CR NE",,  51.058932,-113.926590,,,0
4369,4369,"NB Abbeydale DR @ Memorial DR E",,  51.053025,-113.931163,,,0
4370,4370,"EB Memorial DR @ Penworth DR SE",,  51.052849,-113.948458,,,0
4371,4371,"EB Memorial DR @ 47 ST SE",,  51.052725,-113.963023,,,0
4372,4372,"EB Memorial DR @ Forest RD SE",,  51.052873,-113.957647,,,0
4373,4373,"NB Deer Ridge DR @ S. of Canyon Meadows DR SE",,  50.930364,-114.026931,,,0
4374,4374,"WB Abbeydale DR @ Aboyne WY NE",,  51.060008,-113.932131,,,0
4375,4375,"WB 8 AV SE @ 44 ST SE",,  51.045238,-113.970534,,,0
4376,4376,"WB 8 AV SE @ 47 ST SE",,  51.045243,-113.966195,,,0
4377,4377,"SB Madigan DR @ Malvern DR NE",,  51.057808,-113.940638,,,0
4378,4378,"SB Madigan DR @ 8 AV NE",,  51.059427,-113.940646,,,0
4379,4379,"SB Madigan DR @ Maitland DR NE",,  51.060919,-113.940604,,,0
4380,4380,"EB Madigan DR @ Madeira DR NE",,  51.063213,-113.945777,,,0
4381,4381,"EB Madigan DR @ Madeira RD NE",,  51.062936,-113.949636,,,0
4382,4382,"EB Madigan DR @ Madeira DR NE",,  51.062453,-113.953165,,,0
4383,4383,"WB Country Hills BV @ Panorama Hills BV NW",,  51.148270,-114.074819,,,0
4384,4384,"WB Southland DR @ Fairmount DR SE",,  50.964189,-114.059355,,,0
4385,4385,"WB Southland DR @ 5 ST SE",,  50.964150,-114.052848,,,0
4386,4386,"SB Acadia DR @ 97 AV SE",,  50.965786,-114.048514,,,0
4391,4391,"EB Heritage DR @ Fairmount DR SE",,  50.979443,-114.059331,,,0
4392,4392,"EB Heritage DR @ Fairview DR SE",,  50.979486,-114.063161,,,0
4393,4393,"WB Heritage DR @ Fairview DR SE",,  50.979651,-114.064376,,,0
4398,4398,"NB Acadia DR @ Allden PL SE",,  50.968066,-114.048326,,,0
4399,4399,"NB Acadia DR @ Athens RD SE",,  50.966456,-114.048329,,,0
4400,4400,"EB Southland DR @ Fairmount DR SE",,  50.963914,-114.058119,,,0
4401,4401,"EB Southland DR @ Oakmoor DR SW",,  50.961205,-114.113895,,,0
4402,4402,"NB 24 ST SW @ Anderson RD",,  50.950821,-114.117729,,,0
4403,4403,"WB Whitehorn DR @ 39 ST NE",,  51.085085,-113.978126,,,0
4404,4404,"WB Whitehorn DR @ Whitehorn CR NE",,  51.084841,-113.970430,,,0
4405,4405,"WB Whitehorn DR @ Whitehorn RD NE",,  51.084794,-113.967920,,,0
4406,4406,"WB Whitehorn DR @ 49 ST NE",,  51.085812,-113.963140,,,0
4407,4407,"WB Temple DR @ 56 ST NE",,  51.085582,-113.952572,,,0
4408,4408,"WB Temple DR @ 60 ST NE",,  51.084968,-113.947343,,,0
4409,4409,"NB Lake Bonavista DR @ 120 AV SE",,  50.945709,-114.048861,,,0
4410,4410,"SB Rundlehorn DR @ 28 AV NE",,  51.077527,-113.941065,,,0
4411,4411,"EB 28 AV NE @ 56 ST NE",,  51.077522,-113.949461,,,0
4412,4412,"EB Pinetown PL @ 56 ST NE",,  51.076833,-113.952376,,,0
4413,4413,"EB Country Hills BV @ Coventry Hills BV NE",,  51.154062,-114.051883,,,0
4414,4414,"WB Panatella BV @ Panatella ST NW",,  51.168265,-114.092364,,,0
4415,4415,"WB 42 AV SE @ Brandon ST",,  51.016024,-114.055348,,,0
4416,4416,"EB 42 AV SE @ Cleveland CR SE",,  51.016008,-114.053994,,,0
4417,4417,"EB Country Hills BV @ Country Hills DR NW",,  51.147555,-114.076423,,,0
4418,4418,"NB Hidden Valley LI @ Hidden Valley DR NW",,  51.151315,-114.106076,,,0
4419,4419,"EB 58 AV SE @ 9 ST SE",,  51.001681,-114.040176,,,0
4420,4420,"EB 58 AV SE @ Blackfoot TR",,  51.001274,-114.047201,,,0
4421,4421,"NB Hidden Valley DR @ Hidden Valley GV NW",,  51.149280,-114.102921,,,0
4422,4422,"EB 58 AV SE @ 4 ST SE",,  51.001309,-114.053215,,,0
4423,4423,"WB 58 AV SE @ 3 ST SE",,  51.001456,-114.057611,,,0
4424,4424,"WB 58 AV SE @ 2 ST SE",,  51.001453,-114.060704,,,0
4425,4425,"WB 58 AV SE @ 4 ST SE",,  51.001471,-114.054645,,,0
4426,4426,"WB 58 AV SE @ 9 ST SE",,  51.001827,-114.041322,,,0
4427,4427,"WB 58 AV SE @ Burbank RD",,  51.001538,-114.046258,,,0
4428,4428,"NB 11 ST SE @ 60 AV SE",,  50.998413,-114.037262,,,0
4429,4429,"SB 11 ST SE @ 64 AV SE",,  50.994964,-114.039221,,,0
4430,4430,"EB 42 AV SE @ 9 ST SE",,  51.015964,-114.040164,,,0
4431,4431,"SB 9 ST SE @ N. of 42 AV SE",,  51.018022,-114.040775,,,0
4432,4432,"SB 9 ST SE @ S. of 34 AV SE",,  51.021268,-114.040753,,,0
4433,4433,"EB Manhattan RD @ Manitou RD SE",,  51.011158,-114.050949,,,0
4434,4434,"SB Manhattan RD @ Manitoba RD SE",,  51.013297,-114.053496,,,0
4435,4435,"SB Manhattan RD @ 42 AV SE",,  51.015394,-114.053520,,,0
4437,4437,"WB Evanston VW @ Evansmeade WY NW",,  51.164714,-114.114664,,,0
4438,4438,"SB Evanston VW @ Evansford RD NW",,  51.166530,-114.112820,,,0
4441,4441,"NB Kincora BV @ Kincora DR NW",,  51.159328,-114.127889,,,0
4442,4442,"NB Kincora DR @ Kincora LD NW",,  51.157580,-114.126309,,,0
4443,4443,"EB Kincora DR @ Kincora BA NW",,  51.154625,-114.129783,,,0
4444,4444,"EB Kincora DR @ Kincora HT NW",,  51.155269,-114.135121,,,0
4445,4445,"EB Kincora DR @ Kincora MR NW",,  51.156540,-114.137831,,,0
4450,4450,"WB Kincora BV @ Symons Valley RD NW",,  51.160732,-114.126485,,,0
4451,4451,"NB Beacon Hill Ctr @ Shoppers Drug Mart",,  51.157715,-114.159874,,,0
4453,4453,"EB Valley Springs RD @ Valley Brook CI NW",,  51.092791,-114.238810,,,0
4454,4454,"EB Country Hills BV @ Harvest Hills GA NE",,  51.154099,-114.047290,,,0
