route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14-20573,2019DE-1BUSSU-Sunday-02,50188898,"CRANSTON/SOMERSET STN",0,5567639,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188899,"BRIDLEWOOD/SOMERSET STN",1,5567639,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188900,"CRANSTON/SOMERSET STN",0,5567639,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188901,"BRIDLEWOOD/SOMERSET STN",1,5567639,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188902,"CRANSTON/SOMERSET STN",0,5567639,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188903,"BRIDLEWOOD/SOMERSET STN",1,5567639,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188904,"CRANSTON/SOMERSET STN",0,5567639,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188905,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188906,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188907,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188908,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188909,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188910,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188911,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188912,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188913,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188914,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188915,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188916,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188917,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188918,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188919,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188920,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188921,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188922,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188923,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188924,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188925,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188926,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188927,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188928,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188929,"BRIDLEWOOD/SOMERSET STN",1,5567640,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188930,"CRANSTON/SOMERSET STN",0,5567640,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188931,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188932,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188933,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188934,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188935,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188936,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188937,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188938,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188939,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188940,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188941,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188942,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188943,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188944,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188945,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188946,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188947,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188948,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188949,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188950,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188951,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188952,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
14-20573,2019DE-1BUSSU-Sunday-02,50188953,"CRANSTON/SOMERSET STN",0,5567641,140070
14-20573,2019DE-1BUSSU-Sunday-02,50188954,"BRIDLEWOOD/SOMERSET STN",1,5567641,140069
24-20573,2019DE-1BUSSU-Sunday-02,50189417,"QUARRY PARK",0,5567415,240093
24-20573,2019DE-1BUSSU-Sunday-02,50189418,"QUARRY PARK",0,5567416,240093
99-20573,2019DE-1BUSSU-Sunday-02,50189430,"ACADIA",1,5567622,990032
99-20573,2019DE-1BUSSU-Sunday-02,50189431,"East",0,5567597,990035
99-20573,2019DE-1BUSSU-Sunday-02,50189433,"East",0,5567596,990035
499-20573,2019DE-1BUSSU-Sunday-02,50262020,"OUT OF SERVICE NEXT BUS PLEASE",0,5567560,4990012
36-20589,2019DE-1BUSSU-Sunday-10,50995335,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995336,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995337,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995338,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995339,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995340,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995341,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995342,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995343,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995344,"RIVERBEND",0,5625378,360030
4-20589,2019DE-1BUSSU-Sunday-10,50995345,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995346,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995347,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995348,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995349,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995350,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995351,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995352,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995353,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995354,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995355,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995356,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995357,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995358,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995359,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995360,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995361,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995362,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995363,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995364,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995365,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995366,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995367,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995368,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995369,"HUNTINGTON",0,5625376,40066
5-20589,2019DE-1BUSSU-Sunday-10,50995370,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995371,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995372,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995373,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995374,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995375,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995376,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995377,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995378,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995379,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995380,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995381,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995382,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995383,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995384,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995385,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995386,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995387,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995388,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995389,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995390,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995391,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995392,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995393,"NORTH HAVEN",1,5625377,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995394,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995395,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995396,"NORTH HAVEN",1,5625492,50036
5-20589,2019DE-1BUSSU-Sunday-10,50995397,"NORTH HAVEN",1,5625377,50036
555-20589,2019DE-1BUSSU-Sunday-10,50995398,"DASHMESH CENTRE",0,5625364,5550017
555-20589,2019DE-1BUSSU-Sunday-10,50995399,"DASHMESH CENTRE",0,5625364,5550017
555-20589,2019DE-1BUSSU-Sunday-10,50995400,"DASHMESH CENTRE",0,5625364,5550017
555-20589,2019DE-1BUSSU-Sunday-10,50995401,"DASHMESH CENTRE",0,5625364,5550017
555-20589,2019DE-1BUSSU-Sunday-10,50995402,"DASHMESH CENTRE",0,5625364,5550017
555-20589,2019DE-1BUSSU-Sunday-10,50995403,"DASHMESH CENTRE",0,5625364,5550017
555-20589,2019DE-1BUSSU-Sunday-10,50995404,"DASHMESH CENTRE",0,5625364,5550017
555-20589,2019DE-1BUSSU-Sunday-10,50995405,"DASHMESH CENTRE",0,5625364,5550017
555-20589,2019DE-1BUSSU-Sunday-10,50995406,"DASHMESH CENTRE",0,5625364,5550017
555-20589,2019DE-1BUSSU-Sunday-10,50995407,"DASHMESH CENTRE",0,5625364,5550017
555-20589,2019DE-1BUSSU-Sunday-10,50995408,"DASHMESH CENTRE",0,5625364,5550018
36-20589,2019DE-1BUSSU-Sunday-10,50995409,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995410,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995411,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995412,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995413,"RIVERBEND",0,5625378,360030
36-20589,2019DE-1BUSSU-Sunday-10,50995414,"RIVERBEND",0,5625378,360030
40-20589,2019DE-1BUSSU-Sunday-10,50995415,"NORTH HILL",0,5625381,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995416,"NORTH HILL",0,5625379,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995417,"NORTH HILL",0,5625380,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995418,"NORTH HILL",0,5625381,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995419,"NORTH HILL",0,5625379,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995420,"NORTH HILL",0,5625380,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995421,"NORTH HILL",0,5625381,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995422,"NORTH HILL",0,5625379,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995423,"NORTH HILL",0,5625380,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995424,"NORTH HILL",0,5625381,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995425,"NORTH HILL",0,5625379,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995426,"NORTH HILL",0,5625380,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995427,"NORTH HILL",0,5625381,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995428,"NORTH HILL",0,5625379,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995429,"NORTH HILL",0,5625380,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995430,"NORTH HILL",0,5625381,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995431,"NORTH HILL",0,5625379,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995432,"NORTH HILL",0,5625380,400032
40-20589,2019DE-1BUSSU-Sunday-10,50995433,"NORTH HILL",0,5625381,400032
4-20589,2019DE-1BUSSU-Sunday-10,50995434,"HUNTINGTON",0,5625376,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995435,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995436,"HUNTINGTON",0,5625426,40066
4-20589,2019DE-1BUSSU-Sunday-10,50995437,"HUNTINGTON",0,5625376,40066
5-20589,2019DE-1BUSSU-Sunday-10,50995438,"NORTH HAVEN",1,5625492,50036
118-20589,2019DE-1BUSSU-Sunday-10,50995439,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995440,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995441,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995442,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995443,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995444,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995445,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995446,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995447,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995448,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995449,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995450,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995451,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995452,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995453,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995454,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995455,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995456,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995457,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995458,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995459,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995460,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995461,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995462,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995463,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995464,"HIDDEN VALLEY",0,5625388,1180016
118-20589,2019DE-1BUSSU-Sunday-10,50995465,"HIDDEN VALLEY",0,5625388,1180016
28-20589,2019DE-1BUSSU-Sunday-10,50995466,"DEER RUN",0,5625384,280014
83-20589,2019DE-1BUSSU-Sunday-10,50995467,"PARKLAND",0,5625384,830012
28-20589,2019DE-1BUSSU-Sunday-10,50995468,"DEER RUN",0,5625384,280014
83-20589,2019DE-1BUSSU-Sunday-10,50995469,"PARKLAND",0,5625384,830012
28-20589,2019DE-1BUSSU-Sunday-10,50995470,"DEER RUN",0,5625384,280014
83-20589,2019DE-1BUSSU-Sunday-10,50995471,"PARKLAND",0,5625384,830012
28-20589,2019DE-1BUSSU-Sunday-10,50995472,"DEER RUN",0,5625384,280014
83-20589,2019DE-1BUSSU-Sunday-10,50995473,"PARKLAND",0,5625384,830012
28-20589,2019DE-1BUSSU-Sunday-10,50995474,"DEER RUN",0,5625384,280014
28-20589,2019DE-1BUSSU-Sunday-10,50995475,"DEER RUN",0,5625384,280014
83-20589,2019DE-1BUSSU-Sunday-10,50995476,"PARKLAND",0,5625384,830012
28-20589,2019DE-1BUSSU-Sunday-10,50995477,"DEER RUN",0,5625384,280014
83-20589,2019DE-1BUSSU-Sunday-10,50995478,"PARKLAND",0,5625384,830012
28-20589,2019DE-1BUSSU-Sunday-10,50995479,"DEER RUN",0,5625384,280014
83-20589,2019DE-1BUSSU-Sunday-10,50995480,"PARKLAND",0,5625384,830012
28-20589,2019DE-1BUSSU-Sunday-10,50995481,"DEER RUN",0,5625384,280014
28-20589,2019DE-1BUSSU-Sunday-10,50995482,"DEER RUN",0,5625384,280014
28-20589,2019DE-1BUSSU-Sunday-10,50995483,"DEER RUN",0,5625384,280014
28-20589,2019DE-1BUSSU-Sunday-10,50995484,"DEER RUN",0,5625384,280014
83-20589,2019DE-1BUSSU-Sunday-10,50995485,"PARKLAND",0,5625384,830012
83-20589,2019DE-1BUSSU-Sunday-10,50995486,"PARKLAND",0,5625384,830012
83-20589,2019DE-1BUSSU-Sunday-10,50995487,"PARKLAND",0,5625384,830012
83-20589,2019DE-1BUSSU-Sunday-10,50995488,"PARKLAND",0,5625384,830012
83-20589,2019DE-1BUSSU-Sunday-10,50995489,"PARKLAND",0,5625384,830012
83-20589,2019DE-1BUSSU-Sunday-10,50995490,"PARKLAND",0,5625384,830012
83-20589,2019DE-1BUSSU-Sunday-10,50995491,"PARKLAND",0,5625384,830012
83-20589,2019DE-1BUSSU-Sunday-10,50995492,"PARKLAND",0,5625384,830012
28-20589,2019DE-1BUSSU-Sunday-10,50995493,"DEER RUN",0,5625384,280014
28-20589,2019DE-1BUSSU-Sunday-10,50995494,"DEER RUN",0,5625384,280014
28-20589,2019DE-1BUSSU-Sunday-10,50995495,"DEER RUN",0,5625384,280014
54-20589,2019DE-1BUSSU-Sunday-10,50995496,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995497,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995498,"EDGEVALLEY",0,5625385,540029
77-20589,2019DE-1BUSSU-Sunday-10,50995499,"EDGEMONT",0,5625386,770032
77-20589,2019DE-1BUSSU-Sunday-10,50995500,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995501,"EDGEMONT",0,5625386,770030
154-20589,2019DE-1BUSSU-Sunday-10,50995502,"HAMPTONS",0,5625389,1540010
154-20589,2019DE-1BUSSU-Sunday-10,50995503,"HAMPTONS",0,5625389,1540011
154-20589,2019DE-1BUSSU-Sunday-10,50995504,"HAMPTONS",0,5625389,1540010
414-20589,2019DE-1BUSSU-Sunday-10,50995505,"14 ST CROSSTOWN",0,5625446,4140024
414-20589,2019DE-1BUSSU-Sunday-10,50995506,"14 ST CROSSTOWN",0,5625446,4140024
414-20589,2019DE-1BUSSU-Sunday-10,50995507,"14 ST CROSSTOWN",0,5625446,4140024
414-20589,2019DE-1BUSSU-Sunday-10,50995508,"14 ST CROSSTOWN",0,5625446,4140024
414-20589,2019DE-1BUSSU-Sunday-10,50995509,"14 ST CROSSTOWN",0,5625446,4140024
414-20589,2019DE-1BUSSU-Sunday-10,50995510,"14 ST CROSSTOWN",0,5625446,4140024
414-20589,2019DE-1BUSSU-Sunday-10,50995511,"14 ST CROSSTOWN",0,5625446,4140024
414-20589,2019DE-1BUSSU-Sunday-10,50995512,"14 ST CROSSTOWN",0,5625446,4140024
414-20589,2019DE-1BUSSU-Sunday-10,50995513,"14 ST CROSSTOWN",0,5625446,4140024
414-20589,2019DE-1BUSSU-Sunday-10,50995514,"14 ST CROSSTOWN",0,5625446,4140024
414-20589,2019DE-1BUSSU-Sunday-10,50995515,"14 ST CROSSTOWN",1,5625446,4140026
54-20589,2019DE-1BUSSU-Sunday-10,50995516,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995517,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995518,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995519,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995520,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995521,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995522,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995523,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995524,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995525,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995526,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995527,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995528,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995529,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995530,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995531,"EDGEVALLEY",0,5625385,540028
54-20589,2019DE-1BUSSU-Sunday-10,50995532,"EDGEVALLEY",0,5625385,540028
77-20589,2019DE-1BUSSU-Sunday-10,50995533,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995534,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995535,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995536,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995537,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995538,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995539,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995540,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995541,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995542,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995543,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995544,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995545,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995546,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995547,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995548,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995549,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995550,"EDGEMONT",0,5625386,770030
77-20589,2019DE-1BUSSU-Sunday-10,50995551,"EDGEMONT",0,5625386,770030
154-20589,2019DE-1BUSSU-Sunday-10,50995552,"HAMPTONS",0,5625389,1540010
154-20589,2019DE-1BUSSU-Sunday-10,50995553,"HAMPTONS",0,5625389,1540010
154-20589,2019DE-1BUSSU-Sunday-10,50995554,"HAMPTONS",0,5625389,1540010
